,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
1865,3104,order finished,david wiener,2010-09-15,50,672120,0.01,6721.0,office supplies,paper,2010,9,0.009999702434089151
1866,6179,order finished,elpida rittenbach,2009-06-02,50,955060,0.09,85955.0,office supplies,envelopes,2009,6,0.08999958117814588
1867,11747,order finished,david wiener,2010-02-25,3,630560,0.08,50445.0,technology,office machines,2010,2,0.08000031717838112
1868,11877,order finished,david wiener,2010-05-23,19,1592280,0.03,47768.0,office supplies,binders & binder accessories,2010,5,0.029999748787901626
1869,15271,order finished,elpida rittenbach,2010-07-25,18,4778600,0.01,47786.0,furniture,chairs & chairmats,2010,7,0.01
1870,22561,order finished,david wiener,2011-01-20,7,257240,0.07,18007.0,furniture,office furnishings,2011,1,0.07000077748406158
1871,25860,order finished,elpida rittenbach,2010-01-02,9,1480400,0.05,74020.0,office supplies,envelopes,2010,1,0.05
1872,775,order returned,peter mc vee,2011-03-17,35,87140,0.1,8714.0,office supplies,rubber bands,2011,3,0.1
1873,900,order finished,karen carlisle,2009-09-30,29,2387300,0.07,167111.0,office supplies,binders & binder accessories,2009,9,0.07
1874,964,order finished,stefania perrino,2011-05-19,4,80040,0.02,1601.0,office supplies,pens & art supplies,2011,5,0.020002498750624688
1875,2722,order finished,jay fine,2009-04-08,46,3791100,0.06,227466.0,technology,computer peripherals,2009,4,0.06
1876,3078,order finished,paul lucas,2010-02-11,1,633220,0.1,63322.0,furniture,chairs & chairmats,2010,2,0.1
1877,3456,order returned,george zrebassa,2010-05-31,20,10837360,0.07,758615.0,furniture,tables,2010,5,0.069999981545321
1878,3556,order finished,george zrebassa,2012-09-22,48,538740,0.05,26937.0,office supplies,binders & binder accessories,2012,9,0.05
1879,3654,order finished,karl brown,2012-06-02,39,14677580,0.03,440327.0,technology,office machines,2012,6,0.029999972747551028
1880,3680,order finished,evan henry,2012-12-09,27,355900,0.09,32031.0,office supplies,paper,2012,12,0.09
1881,4162,order finished,alyssa tate,2012-02-09,2,763200,0.1,76320.0,office supplies,storage & organization,2012,2,0.1
1882,4896,order finished,michael stewart,2012-08-21,25,1663040,0.07,116413.0,technology,computer peripherals,2012,8,0.07000012026168943
1883,4965,order finished,paul lucas,2010-10-20,14,2137580,0.07,149631.0,office supplies,appliances,2010,10,0.07000018712749932
1884,5830,order finished,shirley jackson,2010-03-24,49,4024280,0.07,281700.0,furniture,office furnishings,2010,3,0.07000009939666225
1885,6695,order returned,natalie webber,2012-06-27,49,590480,0.08,47238.0,office supplies,binders & binder accessories,2012,6,0.07999932258501558
1886,6885,order finished,damala kotsonis,2012-06-19,4,962540,0.02,19251.0,furniture,chairs & chairmats,2012,6,0.02000020778357263
1887,7458,order finished,karen carlisle,2012-04-04,16,453620,0.05,22681.0,office supplies,binders & binder accessories,2012,4,0.05
1888,9024,order finished,katherine murray,2012-06-02,44,4636427,0.07,324550.0,technology,telephones & communication,2012,6,0.07000002372516595
1889,9894,order finished,eric barreto,2009-03-18,16,10807500,0.08,864600.0,furniture,chairs & chairmats,2009,3,0.08
1890,11011,order finished,fred mc math,2012-05-13,36,611240,0.1,61124.0,office supplies,envelopes,2012,5,0.1
1891,11271,order returned,berenike kampe,2011-10-18,46,315740,0.0,0.0,office supplies,pens & art supplies,2011,10,0.0
1892,12005,order returned,dean percer,2012-06-24,4,3321720,0.04,132869.0,office supplies,storage & organization,2012,6,0.040000060209770844
1893,13284,order returned,muhammed lee,2012-08-12,22,18124880,0.05,906244.0,office supplies,binders & binder accessories,2012,8,0.05
1894,13476,order finished,noel staavos,2010-10-16,3,346660,0.09,31199.0,office supplies,storage & organization,2010,10,0.08999884613165637
1895,14182,order finished,bobby trafton,2009-06-22,23,4867100,0.05,243355.0,technology,telephones & communication,2009,6,0.05
1896,14528,order returned,karl brown,2009-06-15,14,156880,0.09,14119.0,office supplies,binders & binder accessories,2009,6,0.08999872514023458
1897,15009,order returned,erica hernandez,2011-12-21,28,458860,0.08,36709.0,office supplies,envelopes,2011,12,0.08000043586279039
1898,15619,order finished,tony molinari,2011-06-28,36,246260,0.05,12313.0,office supplies,rubber bands,2011,6,0.05
1899,15971,order finished,elizabeth moffitt,2009-08-14,15,4345030,0.06,260702.0,technology,telephones & communication,2009,8,0.060000046029601635
1900,16036,order finished,harold dahlen,2012-01-05,28,4320540,0.09,388849.0,office supplies,storage & organization,2012,1,0.09000009258101997
1901,16452,order finished,david flashing,2012-08-23,46,268840,0.05,13442.0,office supplies,pens & art supplies,2012,8,0.05
1902,17408,order finished,berenike kampe,2009-05-27,26,299400,0.05,14970.0,office supplies,binders & binder accessories,2009,5,0.05
1903,17410,order finished,noel staavos,2010-09-01,5,569347,0.04,22774.0,technology,telephones & communication,2010,9,0.04000021076777431
1904,18849,order finished,deanra eno,2012-08-05,6,1503420,0.09,135308.0,office supplies,appliances,2012,8,0.09000013303002488
1905,19174,order finished,fred mc math,2010-07-16,35,10623946,0.02,212479.0,technology,telephones & communication,2010,7,0.020000007530158757
1906,20098,order finished,chuck sachs,2011-12-08,11,366640,0.04,14666.0,technology,office machines,2011,12,0.040001090988435524
1907,20711,order finished,chris cortes,2009-01-19,5,197320,0.1,19732.0,office supplies,paper,2009,1,0.1
1908,20932,order finished,raymond fair,2012-07-29,38,246520,0.02,4930.0,office supplies,pens & art supplies,2012,7,0.019998377413597276
1909,21319,order finished,chuck sachs,2010-04-29,5,4722200,0.01,47222.0,technology,copiers & fax,2010,4,0.01
1910,21344,order finished,bobby trafton,2012-12-09,48,4022920,0.01,40229.0,furniture,office furnishings,2012,12,0.009999950284867708
1911,21538,order finished,mark packer,2009-07-27,31,174640,0.08,13971.0,office supplies,pens & art supplies,2009,7,0.07999885478699038
1912,21574,order finished,eric barreto,2010-01-15,33,155100,0.0,0.0,technology,computer peripherals,2010,1,0.0
1913,22242,order finished,noel staavos,2009-06-15,50,659820,0.04,26393.0,office supplies,paper,2009,6,0.040000303112970204
1914,23271,order finished,ann blume,2010-11-03,1,1589160,0.09,143024.0,technology,office machines,2010,11,0.08999974829469656
1915,23428,order finished,alan shonely,2012-10-28,41,1961900,0.02,39238.0,office supplies,paper,2012,10,0.02
1916,25092,order finished,katrina willman,2010-12-01,6,282540,0.08,22603.0,office supplies,binders & binder accessories,2010,12,0.07999929213562681
1917,25280,order finished,stefania perrino,2011-05-21,47,405280,0.03,12158.0,office supplies,pens & art supplies,2011,5,0.029999013028030003
1918,25666,order finished,hunter lopez,2012-09-02,36,10144680,0.06,608681.0,office supplies,storage & organization,2012,9,0.060000019714766754
1919,25669,order finished,ann blume,2011-01-16,12,91260,0.02,1825.0,office supplies,labels,2011,1,0.01999780845934692
1920,26276,order finished,janet martin,2010-09-12,21,7370760,0.0,0.0,furniture,office furnishings,2010,9,0.0
1921,26912,order finished,noel staavos,2012-04-27,21,2180220,0.08,174418.0,technology,computer peripherals,2012,4,0.08000018346772345
1922,27137,order returned,alyssa tate,2011-12-31,2,121125,0.02,2423.0,technology,telephones & communication,2011,12,0.020004127966976263
1923,27335,order finished,karl brown,2010-11-06,23,134940,0.03,4048.0,office supplies,envelopes,2010,11,0.029998517859789537
1924,27430,order finished,anthony garverick,2011-01-31,3,630540,0.08,50443.0,furniture,office furnishings,2011,1,0.07999968281155835
1925,27559,order finished,aaron hawkins,2011-10-30,38,931800,0.05,46590.0,office supplies,paper,2011,10,0.05
1926,29797,order finished,mark packer,2010-06-26,50,1484100,0.05,74205.0,furniture,office furnishings,2010,6,0.05
1927,31682,order returned,carlos meador,2010-03-09,42,6373540,0.09,573619.0,office supplies,appliances,2010,3,0.09000006275947119
1928,32389,order finished,dave poirier,2010-10-31,23,1868140,0.07,130770.0,technology,computer peripherals,2010,10,0.0700001070583575
1929,32420,order finished,christy brittain,2009-07-29,35,350160,0.07,24511.0,technology,computer peripherals,2009,7,0.0699994288325337
1930,33699,order finished,troy staebel,2009-07-26,18,580140,0.07,40610.0,office supplies,storage & organization,2009,7,0.07000034474437204
1931,33797,order finished,bradley drucker,2009-01-11,20,9062680,0.08,725014.0,technology,office machines,2009,1,0.07999995586294562
1932,33958,order finished,mark haberlin,2011-02-02,27,924732,0.1,92473.0,technology,telephones & communication,2011,2,0.09999978372112137
1933,36454,order finished,anthony garverick,2011-02-18,8,139140,0.05,6957.0,office supplies,storage & organization,2011,2,0.05
1934,36609,order returned,brad thomas,2009-05-14,8,91460,0.0,0.0,office supplies,paper,2009,5,0.0
1935,36800,order finished,barry franz,2010-09-10,4,116880,0.05,5844.0,office supplies,appliances,2010,9,0.05
1936,37443,order finished,mark packer,2010-04-15,50,5738880,0.08,459110.0,office supplies,appliances,2010,4,0.07999993029998885
1937,37792,order finished,eleni mc crary,2011-12-29,49,366160,0.01,3662.0,office supplies,labels,2011,12,0.010001092418614813
1938,37829,order finished,eleni mc crary,2010-09-29,28,515800,0.0,0.0,office supplies,envelopes,2010,9,0.0
1939,38087,order finished,ann blume,2009-02-21,18,1803620,0.02,36072.0,technology,computer peripherals,2009,2,0.019999778223794368
1940,38341,order finished,brendan murry,2009-05-18,38,1246253,0.09,112163.0,technology,telephones & communication,2009,5,0.09000018455321672
1941,38599,order finished,chuck sachs,2009-10-26,27,5302460,0.09,477221.0,office supplies,storage & organization,2009,10,0.08999992456331589
1942,38721,order finished,troy staebel,2009-03-24,17,215120,0.1,21512.0,furniture,office furnishings,2009,3,0.1
1943,38976,order finished,paul knutson,2010-12-25,16,13627860,0.09,1226507.0,technology,copiers & fax,2010,12,0.08999997064836299
1944,39300,order finished,emily burns,2012-04-22,9,89020,0.01,890.0,office supplies,appliances,2012,4,0.009997753313862054
1945,39393,order finished,troy staebel,2010-11-17,23,436580,0.09,39292.0,technology,office machines,2010,11,0.08999954189381099
1946,39842,order finished,chris cortes,2010-12-19,38,3108420,0.08,248674.0,furniture,office furnishings,2010,12,0.08000012868273915
1947,41766,order finished,stefania perrino,2012-09-11,7,546840,0.0,0.0,office supplies,binders & binder accessories,2012,9,0.0
1948,43813,order finished,carlos meador,2009-07-21,23,768420,0.04,30737.0,office supplies,storage & organization,2009,7,0.040000260274329145
1949,44292,order returned,frank atkinson,2011-06-14,1,20960,0.0,0.0,office supplies,paper,2011,6,0.0
1950,44583,order returned,deanra eno,2009-10-04,6,35180,0.1,3518.0,office supplies,appliances,2009,10,0.1
1951,45381,order finished,michael oakman,2011-08-21,1,23620,0.01,236.0,furniture,office furnishings,2011,8,0.009991532599491955
1952,46531,order finished,chuck sachs,2011-08-21,39,8422000,0.07,589540.0,furniture,tables,2011,8,0.07
1953,47136,order finished,deborah brumfield,2011-01-24,18,179980,0.0,0.0,office supplies,binders & binder accessories,2011,1,0.0
1954,47813,order returned,dianna arnett,2009-08-27,50,686000,0.0,0.0,office supplies,paper,2009,8,0.0
1955,48263,order finished,alex grayson,2010-03-09,28,328440,0.1,32844.0,office supplies,paper,2010,3,0.1
1956,48706,order finished,erica hernandez,2012-10-30,18,265560,0.09,23900.0,office supplies,paper,2012,10,0.08999849374905859
1957,48963,order finished,david flashing,2010-10-19,12,163740,0.07,11462.0,office supplies,paper,2010,10,0.07000122144863809
1958,49312,order finished,deanra eno,2011-02-21,30,328820,0.0,0.0,office supplies,paper,2011,2,0.0
1959,49472,order finished,robert barroso,2010-07-16,15,288280,0.05,14414.0,technology,computer peripherals,2010,7,0.05
1960,49891,order finished,darrin sayre,2009-09-12,40,519660,0.0,0.0,office supplies,binders & binder accessories,2009,9,0.0
1961,49984,order finished,sara luxemburg,2009-05-11,14,114560,0.02,2291.0,office supplies,binders & binder accessories,2009,5,0.019998254189944133
1962,50471,order finished,deborah brumfield,2012-01-03,25,11718500,0.02,234370.0,furniture,chairs & chairmats,2012,1,0.02
1963,51203,order finished,eleni mc crary,2011-12-21,49,53245100,0.08,4259608.0,furniture,tables,2011,12,0.08
1964,51233,order finished,eleni mc crary,2009-12-09,3,53000,0.05,2650.0,furniture,office furnishings,2009,12,0.05
1965,52195,order finished,alyssa tate,2011-10-26,19,534000,0.09,48060.0,office supplies,binders & binder accessories,2011,10,0.09
1966,53123,order finished,michael kennedy,2009-08-31,25,531500,0.06,31890.0,office supplies,binders & binder accessories,2009,8,0.06
1967,54533,order finished,marc crier,2011-12-18,21,324500,0.03,9735.0,office supplies,binders & binder accessories,2011,12,0.03
1968,55139,order finished,bobby elias,2010-01-17,26,171420,0.08,13714.0,office supplies,pens & art supplies,2010,1,0.08000233345000583
1969,55392,order finished,christy brittain,2009-06-06,39,209940,0.07,14696.0,office supplies,pens & art supplies,2009,6,0.07000095265313899
1970,55616,order returned,joni wasserman,2011-05-08,29,369480,0.0,0.0,technology,computer peripherals,2011,5,0.0
1971,55909,order finished,karen ferguson,2009-05-19,3,1053520,0.07,73746.0,office supplies,binders & binder accessories,2009,5,0.06999962032044954
1972,55938,order finished,mark haberlin,2012-07-02,18,3539800,0.05,176990.0,office supplies,storage & organization,2012,7,0.05
1973,56515,order finished,sara luxemburg,2011-05-27,18,253240,0.08,20259.0,office supplies,labels,2011,5,0.07999921023534987
1974,56768,order returned,giulietta dortch,2011-07-27,37,222780,0.02,4456.0,office supplies,pens & art supplies,2011,7,0.020001795493311787
1975,56900,order finished,bradley talbott,2011-11-26,16,108640,0.09,9778.0,office supplies,rubber bands,2011,11,0.09000368188512518
1976,57056,order finished,bradley talbott,2012-11-08,29,4371220,0.01,43712.0,furniture,tables,2012,11,0.009999954246182987
1977,58372,order returned,brian stugart,2011-04-02,48,368200,0.04,14728.0,office supplies,pens & art supplies,2011,4,0.04
1978,59270,order finished,deborah brumfield,2010-01-11,48,50624000,0.01,506240.0,technology,office machines,2010,1,0.01
1979,59619,order finished,maureen gastineau,2010-02-13,12,152080,0.04,6083.0,office supplies,paper,2010,2,0.039998684902682796
1980,59781,order finished,julia barnett,2012-12-12,24,8816540,0.04,352662.0,furniture,chairs & chairmats,2012,12,0.04000004536927185
1981,132,order finished,emily phan,2010-06-10,30,8023300,0.05,401165.0,furniture,bookcases,2010,6,0.05
1982,258,order finished,liz willingham,2010-12-28,21,308700,0.0,0.0,office supplies,paper,2010,12,0.0
1983,325,order finished,craig yedwab,2010-10-16,9,1768255,0.06,106095.0,technology,telephones & communication,2010,10,0.0599998303412121
1984,2084,order finished,andy reiter,2010-03-16,16,1385460,0.01,13855.0,office supplies,paper,2010,3,0.010000288712774096
1985,3332,order finished,ben peterman,2009-11-04,6,44380,0.01,444.0,office supplies,pens & art supplies,2009,11,0.010004506534474988
1986,3397,order finished,alex grayson,2009-06-22,43,1631780,0.1,163178.0,technology,computer peripherals,2009,6,0.1
